Title,Book-Rating
"""o"" is for outlaw | sue grafton",-0.19753076486824822
girl with a pearl earring | tracy chevalier,-0.3354422245622012
"girl, interrupted | susanna kaysen",-0.053871549263686334
girls' poker night | jill davis,-0.2372386766113831
golden orange | joseph wambaugh,0.2904528113340003
golem in the gears (xanth novels (paperback)) | piers anthony,0.43358815256875727
gone but not forgotten | phillip m. margolin,0.16651101908724386
gone for good | harlan coben,-0.1425837631748121
gone with the wind | margaret mitchell,0.14455594783560452
good grief : a novel | lolly winston,-0.5183647023804131
good harbor: a novel | anita diamant,-0.03792277575784877
good in bed | jennifer weiner,-0.0964949664819966
good omens | neil gaiman,-0.3764202956371534
gorky park | martin cruz smith,0.37159220963723877
grand jury | philip friedman,-0.11806883531121964
grass | sheri s. tepper,-0.2958159694139554
grave secrets | kathy reichs,-0.04488845302755641
great expectations (bantam classic) | charles dickens,-0.6685717809064584
green eggs and ham (i can read it all by myself beginner books) | dr. seuss,0.4042232196435158
green mars | kim stanley robinson,-0.4466400083140347
grendel | john champlin gardner,-0.7660287778239109
griffin &amp; sabine: an extraordinary correspondence | nick bantock,-0.020442196421265373
ground zero and beyond | j. p. mccarthy,0.5553743989039581
guardians of the west (book 1 of the malloreon) | david eddings,0.2979933951036295
"guns, germs, and steel: the fates of human societies | jared diamond",-0.676222101532961
h is for homicide (kinsey millhone mysteries (paperback)) | sue grafton,0.03181810468405588
half asleep in frog pajamas | tom robbins,-0.3282652218741055
hannibal | thomas harris,-0.07134684198694463
hard eight : a stephanie plum novel (a stephanie plum novel) | janet evanovich,-0.3324275716276634
hard time (v.i. warshawski novels (paperback)) | sara paretsky,-0.20955541968968808
harry potter and the chamber of secrets (book 2) | j. k. rowling,-0.4023653862320175
harry potter and the chamber of secrets postcard book | j. k. rowling,0.7225213615739081
harry potter and the goblet of fire (book 4) | j. k. rowling,-0.477977009828646
harry potter and the order of the phoenix (book 5) | j. k. rowling,-0.44944453041959426
harry potter and the prisoner of azkaban (book 3) | j. k. rowling,-0.38245009492170506
harry potter and the sorcerer's stone (book 1) | j. k. rowling,-0.4716265509251556
harry potter and the sorcerer's stone (harry potter (paperback)) | j. k. rowling,-0.3118401626947131
harvest | tess gerritsen,-0.00777185903485537
having our say : the delany sisters' first 100 years | sarah l. delany,-0.36368324779046585
he sees you when you're sleeping : a novel | carol higgins clark,0.12858736961495765
head over heels | susan andersen,0.28743003866500283
heart of darkness (dover thrift editions) | joseph conrad,0.2315265029719256
heart of the sea (irish trilogy) | nora roberts,-0.0409837841317726
hearts aflame | johanna lindsey,0.06256980567449588
hearts in atlantis | stephen king,-0.20851692976396002
her father's house | belva plain,-0.5828441387041124
here on earth | alice hoffman,-0.21848710138262875
"hidden agendas (tom clancy's net force, no. 2) | tom clancy",-0.02043443624691811
hidden leaves (debeers) | v.c. andrews,0.4566075841186838
hide &amp; seek | james patterson,0.219372273026138
hideaway | dean r. koontz,0.16825964992491338
hiding place | corrie ten boom,-0.011486072289033792
high five (a stephanie plum novel) | janet evanovich,-0.1450084438943052
high tide in tucson : essays from now or never | barbara kingsolver,-0.435812896447496
high tide in tucson: essays from now or never | barbara kingsolver,0.40289564505186787
high tide | jude deveraux,-0.11453211937906324
holes (readers circle) | louis sachar,-0.47601179780396663
holes (yearling newbery) | louis sachar,-0.2123213658880939
holes | louis sachar,0.32041942265737683
hollywood wives - the new generation | jackie collins,-0.41605726942641186
homecoming | cynthia voigt,0.025017419644936867
homeland and other stories | barbara kingsolver,-0.1910089095272631
homeport | nora roberts,0.033664387463268684
honor among thieves | jeffrey archer,0.29724028495420757
hornet's nest | patricia daniels cornwell,-0.16307845311577843
hostage | robert crais,0.043346892255237926
hot six (a stephanie plum novel) | janet evanovich,-0.25807046264641675
hot six : a stephanie plum novel (a stephanie plum novel) | janet evanovich,-0.13036566426756124
"house atreides (dune: house trilogy, book 1) | brian herbert",-0.35033689158649395
"house harkonnen (dune: house trilogy, book 2) | brian herbert",-0.5018849506902984
house of sand and fog | andre dubus iii,-0.13196715175741913
how the garcia girls lost their accents (plume contemporary fiction) | julia alvarez,-0.37538175990280515
how to be good | nick hornby,-0.347379710826896
how to make an american quilt | whitney otto,-0.044354193337572095
hugger mugger | robert b. parker,-0.09172866272879157
hush money (spenser mysteries) | robert b. parker,0.10588681392647886
hyperion | dan simmons,-0.26760961705219116
i capture the castle | dodie smith,-0.009713180539969586
i don't know how she does it | allison pearson,0.3899060403248889
"i don't know how she does it: the life of kate reddy, working mother | allison pearson",-0.10685905260913896
i heard the owl call my name | margaret craven,0.030664018788976975
i is for innocent | sue grafton,-0.05113638029643511
i know this much is true | wally lamb,-0.18364668990152191
i know why the caged bird sings | maya angelou,-0.13438353021021743
i'll be seeing you | mary higgins clark,0.1089114746673917
i'm not really here | tim allen,-0.09969486139686888
"i, robot | isaac asimov",-0.5377401207594208
iacocca: an autobiography | lee iacocca,0.28179914894073343
iced | carol higgins clark,-0.17492499552482607
icy sparks | gwyn hyman rubio,-0.26276420465242556
"if ever i return, pretty peggy-o | sharyn mccrumb",0.5720720135463638
if i'd killed him when i met him (elizabeth macpherson novels (paperback)) | sharyn mccrumb,0.1198905661866703
if on a winter's night a traveler | italo calvino,-0.5089325835041429
ill wind (anna pigeon mysteries (paperback)) | nevada barr,-0.22111170054010135
illusions: the adventures of a reluctant messiah | richard bach,-0.20784816751371862
imajica | clive barker,0.11506679994298899
impulse | catherine coulter,0.13854365619518028
in a sunburned country | bill bryson,-0.21804264631667883
in cold blood (vintage international) | truman capote,0.2380900607426937
in her shoes : a novel | jennifer weiner,0.07597545398454808
in pursuit of the proper sinner | elizabeth george,-0.15356279810692292
in search of the far side | gary larson,-0.3960212182755818
in the bleak midwinter (a rev. clare ferguson mystery) | julia spencer-fleming,0.1031281974964411
in the presence of the enemy | elizabeth george,-0.4876577883809536
in this mountain | jan karon,-0.7713785831734578
inner harbor (quinn brothers (paperback)) | nora roberts,0.10355223814721606
insomnia | stephen king,-0.27048834276081224
intensity | dean koontz,-0.20880792853737265
interpreter of maladies | jhumpa lahiri,-0.4540981727458762
interview with the vampire | anne rice,-0.07778707019197713
into the wild | jon krakauer,-0.3950814768137024
into thin air : a personal account of the mt. everest disaster | jon krakauer,-0.12753359225996463
invasion | robin cook,-0.1068335141961639
irresistible forces | danielle steel,0.022163670559021968
ishmael: an adventure of the mind and spirit | daniel quinn,-0.5432696229967492
island of the blue dolphins (laurel leaf books) | scott o'dell,0.03291734800270112
island of the sequined l | christopher moore,0.19123796245515493
island of the sequined love nun | christopher moore,-0.4154301089872569
isle of dogs | patricia cornwell,-0.22410766802008944
it came from the far side | gary larson,0.5226937532948684
it was on fire when i lay down on it | robert fulghum,-0.025944730439413304
it | stephen king,-0.11135945474426617
it's always something | gilda radner,0.3390530186047067
it's not about the bike: my journey back to life | lance armstrong,-0.20437715422182517
j is for judgment | sue grafton,-0.04030373447931177
jack &amp; jill (alex cross novels) | james patterson,-0.09845195895955933
jackdaws | ken follett,-0.4971272563577989
jacob have i loved | katherine paterson,-0.5498776874201986
james and the giant peach | roald dahl,0.012231795076980901
james herriot's cat stories | james herriot,0.3174148064661069
james herriots dog stories | james herriot,-0.2465553428362579
jane eyre (bantam classics) | charlotte bronte,-0.12205800448516761
jane eyre (penguin classics) | charlotte bronte,0.25459263720199976
jane eyre (wordsworth classics) | charlotte bronte,-0.28458869965423456
"jedi search (star wars: the jedi academy trilogy, vol. 1) | kevin j. anderson",-0.23287019016558913
jemima j: a novel about ugly ducklings and swans | jane green,-0.28137102154860666
jennifer government : a novel | max barry,-0.18076542991909578
jennifer government | max barry,-0.5692940503501865
jewel (oprah's book club) | bret lott,0.25854809613405383
jewel | bret lott,-0.13077245826915582
job: a comedy of justice | robert a. heinlein,-0.2119796161788347
johnny got his gun | dalton trumbo,-1.1069007749403985
jonathan livingston seagull | richard bach,-0.05888182101635164
joshua | joseph f girzone,0.039539061716187526
julie of the wolves (julie of the wolves) | jean craighead george,0.14512380583760645
jurassic park | michael crichton,-0.08813976002405303
just one look | harlan coben,-0.5717694739089563
justice (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,-0.08462229550027778
k is for killer (kinsey millhone mysteries (paperback)) | sue grafton,0.21122214330322897
kaleidoscope | danielle steel,0.4650205802743902
katwalk (kat colorado mysteries) | karen kijewski,0.21774114171166442
keeper of the heart | johanna lindsey,-0.44684587696183375
kentucky heat | fern michaels,0.18304407819521917
kentucky rich | fern michaels,0.3425412377295643
key of light (key trilogy (paperback)) | nora roberts,-0.3144231452232558
killer pancake | diane mott davidson,-0.015068324458355254
killing the shadows (st. martin's minotaur mysteries) | val mcdermid,-0.17946920872203168
kindred (black women writers series) | octavia butler,-0.3243775818401502
king of the murgos (malloreon (paperback random house)) | david eddings,0.26094973057255866
kiss the girls | james patterson,-0.011297650421037303
kitchen confidential : adventures in the culinary underbelly | anthony bourdain,-0.6790700216162154
kitchen | banana yoshimoto,-0.05731253606549564
"krakatoa : the day the world exploded: august 27, 1883 | simon winchester",-0.04062350178251681
l is for lawless | sue grafton,0.19395673469714678
ladder of years | anne tyler,-0.08351596736308685
lake news | barbara delinsky,-0.18600784109264018
lake wobegon days (wisconsin) | garrison keillor,0.3427717655809293
lake wobegon days | garrison keillor,0.29204850790617176
lakota woman | dog mary crow,0.08771225802588085
"lamb : the gospel according to biff, christ's childhood pal | christopher moore",0.09939949178940417
lasher | anne rice,0.13050339571346523
last chance saloon | marian keyes,-0.17227984647538722
last enchantment | moser mark stewart,0.17514462768281291
last man standing | david baldacci,-0.15668993221916794
"late bloomer (michaels, fern) | fern michaels",-0.49879240892058224
le divorce (william abrahams book) | diane johnson,-0.15972034568342344
le mariage | diane johnson,0.20161731029179084
leaving home | garrison keillor,-0.026932450506009016
left behind: a novel of the earth's last days (left behind no. 1) | tim lahaye,-0.25000139871552746
legal tender | lisa scottoline,-0.18645661495600463
les miserables | victor hugo,-0.22402474276555076
let me call you sweetheart | mary higgins clark,-0.1344122898447128
lies and the lying liars who tell them: a fair and balanced look at the right | al franken,-0.22791458293731498
life of pi | yann martel,-0.2636575255554843
life support | tess gerritsen,-0.10256839047192519
life's little instruction book (life's little instruction books (paperback)) | h. jackson brown,0.37743778227078834
"life,the universe and everything | douglas adams",-0.11405143698776089
light a penny candle | maeve binchy,0.07774522794257528
"like water for chocolate : a novel in monthly installments with recipes, romances, and home remedies | laura esquivel",-0.07121841613187932
"like water for chocolate: a novel in monthly installments with recipes, romances and home remedies | laura esquivel",0.12195731477041546
"like water for chocolate: a novel in monthly installments, with recipes, romances, and home remedies | laura esquivel",-0.18943910685172283
lincoln | gore vidal,0.5543284689785386
lincoln's dreams | connie willis,-0.24662237685695687
little altars everywhere: a novel | rebecca wells,-0.03700615352399741
little house in the big woods | laura ingalls wilder,-0.09927577732670727
little house on the prairie | laura ingalls wilder,0.11503650113275132
living dead in dallas (southern vampire mysteries) | charlaine harris,-0.19239734238753123
living history | hillary rodham clinton,-0.21524051309906428
local girls | alice hoffman,0.1019861704624757
lonesome dove | larry mcmurtry,-0.5434994358208854
"long, lean, and lethal | heather graham",0.040217864135391086
loose screws (red dress ink (paperback)) | karen templeton,0.044061250682262104
lord god made them all | james herriot,0.03015676445135139
lord of the flies | william gerald golding,0.055044859387813644
los alamos: a novel | joseph kanon,0.22962746020972155
lost souls | poppy brite,0.23606614191879635
love in the time of cholera (penguin great books of the 20th century) | gabriel garcia marquez,-0.058415351033247874
love in the time of cholera | gabriel garcia marquez,0.22253030223203968
lovely in her bones | sharyn mccrumb,0.16527043208657968
"loves music, loves to dance | mary higgins clark",0.06873131882591228
lucky : a memoir | alice sebold,-0.010632387283774416
lucky man: a memoir | michael j. fox,-0.23633830508724296
lucky you | carl hiaasen,0.01978768571883063
lucky | alice sebold,0.03842151893127057
lucy sullivan is getting married | marian keyes,0.12291066220696008
lucy's launderette (red dress ink) | betsy burke,0.04962669163293601
m is for malice | sue grafton,0.15736009227503991
macbeth | william shakespeare,0.2216067756029056
macgregor brides (macgregors) | nora roberts,0.13252233435754895
madame bovary (bantam classics) | gustave flaubert,-0.17066404937881247
make the connection: ten steps to a better body and a better life | bob greene,0.15154682603931466
mama day (vintage contemporaries) | gloria naylor,0.15378206226843635
mama makes up her mind: and other dangers of southern living | bailey white,-0.015758943651746626
mammoth hunters (earth's children) | jean m. auel,0.004606761336327388
man and boy: a novel | tony parsons,-0.402217228924649
manhattan hunt club | john saul,-0.6208838563859818
manifold: time (manifold (paperback)) | stephen baxter,-0.23994602802957388
mansfield park (wordsworth collection) | jane austen,-0.04430093524225896
"mariel of redwall (redwall, book 4) | brian jacques",0.12306641538248675
martin dressler : the tale of an american dreamer (vintage contemporaries) | steven millhauser,0.024071278796606397
master of the game | sidney sheldon,0.15753852893844666
matilda | roald dahl,-0.30553628880587363
maus a survivors tale: my father bleeds history | art spiegelman,-0.40235261370414305
mcnally's caper (archy mcnally novels (paperback)) | lawrence sanders,0.4193976781604635
mcnally's luck (archy mcnally novels (paperback)) | lawrence sanders,0.21813017592487033
mcnally's puzzle (archy mcnally novels (paperback)) | lawrence sanders,0.044433309016329754
mcnally's risk (archy mcnally novels (paperback)) | lawrence sanders,0.6105939068290125
me talk pretty one day | david sedaris,-0.15528879489888714
me: stories of my life | katharine hepburn,0.21027878444250228
memoirs of a geisha uk | arthur golden,-0.19006183084442324
"men are from mars, women are from venus: a practical guide for improving communication and getting what you want in your relationships | john gray",-0.06111871061084022
"mere christianity: a revised and enlarged edition, with a new introduction, of the three books, the case for christianity, christian behaviour, and beyond personality | c. s lewis",0.3100474541172938
merrick (vampire chronicles) | anne rice,-0.01097918815807399
message from nam | danielle steel,0.5172540418722984
message in a bottle | nicholas sparks,-0.12908618151443996
microserfs | douglas coupland,-0.11034807804350126
middlesex: a novel | jeffrey eugenides,0.02574644782077367
midnight champagne : a novel (mysteries &amp; horror) | a. manette ansay,-0.08766399787079801
midnight in the garden of good and evil | john berendt,0.002685630156414526
midnight in the garden of good and evil: a savannah story | john berendt,-0.03825958321777047
midnight | dean r. koontz,0.055825877587879325
midwives: a novel | chris bohjalian,-0.0850463886382203
milk and honey (peter decker/rina lazarus novels) | faye kellerman,0.36396927606591567
minotaur | stephen coonts,0.26488770236193165
mirror of her dreams (mordant's need) | stephen r. donaldson,-0.0711029523011037
misery | stephen king,0.00735087043974011
miss garnet's angel | salley vickers,0.020163920046160966
miss julia speaks her mind : a novel | ann b. ross,0.02122972534745142
miss smilla's feeling for snow | peter hoeg,-0.5143040589131236
mistaken identity | lisa scottoline,0.031149088242472946
mitigating circumstances | nancy taylor rosenberg,0.3528869216919002
mixed blessings | danielle steel,0.2964364398316792
mona lisa overdrive (bantam spectra book) | william gibson,0.13000304112790234
monster : a novel (alex delaware novels (paperback)) | jonathan kellerman,-0.1536281897426359
montana 1948 : montana 1948 | larry watson,-0.6889935265406262
montana sky | nora roberts,-0.1254854340005755
moo | jane smiley,0.2019599426737034
moon music (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,0.014609202010479341
moonlight becomes you | mary higgins clark,-0.07980924316440695
morality for beautiful girls (no.1 ladies detective agency) | alexander mccall smith,0.09479696504348036
more than a carpenter | josh mcdowell,-0.1489980562506825
more than complete hitchhiker's guide | douglas adams,-0.0657673809324144
more than you know: a novel | beth gutcheon,-0.10629626265866572
moreta: dragonlady of pern | anne mccaffrey,-0.08476901968422683
"morning, noon &amp; night | sidney sheldon",0.4218414272419906
mother of pearl | melinda haynes,0.05852047968966334
mount dragon: a novel | douglas preston,-0.7456279788626321
mountain laurel | jude deveraux,0.5305046595272731
mr. murder | dean r. koontz,-0.27651571296190935
mr. perfect | linda howard,-0.09474755450536261
mrs dalloway | virginia woolf,-0.21716887230897813
mrs. frisby and the rats of nimh | robert c. o'brien,-0.23340221973259717
murder at monticello (mrs. murphy mysteries (paperback)) | rita mae brown,0.2599332159018871
murder at the kennedy center (capital crime mysteries) | margaret truman,0.21338634364888975
murder on the orient express (hercule poirot mysteries (paperback)) | agatha christie,-0.39861550886278296
mutant message down under | marlo morgan,0.06454660340156539
my american journey | colin l. powell,0.037883831373861435
my antonia | willa sibert cather,-0.3875906865423304
my dream of you | nuala o'faolain,-0.5900231606719484
my family and other animals. | gerald malcolm durrell,-0.3181481704727557
my gal sunday | mary higgins clark,0.22066815955491376
my side of the mountain | jean craighead george,-0.34546866332957066
"my sister's keeper : a novel (picoult, jodi) | jodi picoult",0.12643970461051834
my uncle oswald | roald dahl,0.27406692039232666
mystic river | dennis lehane,-0.09479124579237456
mythology | edith hamilton,-0.4363625256264089
n is for noose (kinsey millhone mysteries (hardcover)) | sue grafton,0.10683949683717159
n is for noose | sue grafton,-0.006582339277001467
naked came the manatee: a novel | carl hiaasen,0.018122648892730513
naked in death | j. d. robb,-0.535110677531609
naked lunch | william s. burroughs,-0.2926884401516135
naked | david sedaris,-0.25488436779423973
name of the rose | umberto eco,0.3295809747182127
napalm &amp; silly putty | george carlin,0.013017629915147915
narrative of the life of frederick douglass (dover thrift editions) | frederick douglass,-0.9466301750124544
native tongue | carl hiaasen,-0.5843371452428713
neanderthal: a novel | john darnton,0.13610083219794894
needful things | stephen king,0.001066297515058774
neither here nor there: travels in europe | bill bryson,0.03716710692642499
nerd in shining armor | vicki lewis thompson,0.19003208239447578
neuromancer (remembering tomorrow) | william gibson,-0.23354540571471671
neverwhere | neil gaiman,-0.30932598388564986
nickel and dimed: on (not) getting by in america | barbara ehrenreich,-0.20480088051444006
nicolae: the rise of antichrist (left behind no. 3) | tim f. lahaye,-0.02228459507821626
night manager | john le carre,0.18758177442861831
"night moves (tom clancy's net force, no. 3) | tom clancy",0.118995506441931
night of the hawk | dale brown,0.23807691027300656
night over water | ken follett,-0.25143266826491967
night passage (jesse stone novels (paperback)) | robert b. parker,0.3065157598646025
night sins | tami hoag,-0.12471283696992458
night whispers | judith mcnaught,-0.1897968917404314
night | elie wiesel,-0.2521483113649219
"nighttime is my time (clark, mary higgins) | mary higgins clark",-0.5032822862910203
nine stories | j.d. salinger,-0.27852610465680355
"no logo: no space, no choice, no jobs | naomi klein",0.22907823679338982
no safe place | richard north patterson,0.10214407425477381
no second  chance | harlan coben,-0.18208562313359644
nobody knows | mary jane clark,0.18071158460922684
norwegian wood (vintage international original) | haruki murakami,-0.5056277876482715
notes from a small island | bill bryson,-0.11815778971350087
notes from a small planet | bill bryson,-0.11879671892637393
now and forever | danielle steel,0.5481877801885349
now you see her | linda howard,0.11369500755276077
numbered account | christopher reich,-0.3045497818158565
nursery crimes (mommy-track mysteries (paperback)) | ayelet waldman,-0.28195193328077994
obasan | joy kogawa,0.15868503980144447
object lessons | anna quindlen,0.37278404927501374
of mice and men (penguin great books of the 20th century) | john steinbeck,-0.18958391731816268
"ogre, ogre (xanth novels (paperback)) | piers anthony",0.21651244048966034
omerta | mario puzo,-0.2820731749545652
on the banks of plum creek | laura ingalls wilder,-0.09207262135029708
"on the bright side, i'm now the girlfriend of a sex god: further confessions of georgia nicolson | louise rennison",-0.498528422382326
on the road (penguin 20th century classics) | jack kerouac,-0.060117253661051626
on the road | jack kerouac,-0.5677384100701143
on the street where you live : a novel | mary higgins clark,-0.33167537077106307
on writing | stephen king,-0.2420937670419164
once and always | judith mcnaught,0.012352287554494665
one door away from heaven | dean r. koontz,-0.4298086361536776
one flew over the cuckoo's nest | ken kesey,-0.19019069772402655
one for the money (a stephanie plum novel) | janet evanovich,0.015367612016431765
one for the money (stephanie plum novels (paperback)) | janet evanovich,-0.2040409311460233
one hundred years of solitude | gabriel garcia marquez,-0.5503562563740189
one l : the turbulent true story of a first year at harvard law school | scott turow,0.2242102085852277
one thousand white women : the journals of may dodd: a novel | jim fergus,-0.37604580026142537
one true thing | anna quindlen,0.16942219893285498
open house | elizabeth berg,-0.10169731745839702
operating instructions: a journal of my son's first year | anne lamott,-0.6484771880429867
oranges are not the only fruit | jeanette winterson,0.4488565628054673
orchid blues (holly barker novels (paperback)) | stuart woods,-0.2170812611151372
organizing from the inside out | julie morgenstern,-0.32142872366295167
oryx and crake | margaret atwood,-0.07239940753597014
"out of africa ; and, shadows on the grass | isak dinesen",0.23509866919873984
out of sight | elmore leonard,0.08527553784509528
out to canaan (the mitford years) | jan karon,-0.05631480205436251
outbreak | robin cook,0.2325293881273687
over the edge | jonathan kellerman,0.3489475857271842
p is for peril | sue grafton,-0.1215497711868681
paddy clarke ha ha ha | roddy doyle,0.027432613429183784
pagan babies | elmore leonard,-0.327082589983409
palomino | danielle steel,0.45595796378847264
pandora's clock | john j. nance,-0.029184891767896952
paradise wild | johanna lindsey,0.0036029063796748214
paradise | toni morrison,-0.1203923670774615
pastime | robert b. parker,-0.06118224260764051
patriot games (jack ryan novels) | tom clancy,0.19492191197963601
patron saint of liars : a novel | ann patchett,0.05886812652783159
pattern recognition | william gibson,-0.33672474667839264
patty jane's house of curl (ballantine reader's circle) | lorna landvik,-0.1399411526558071
pawing through the past (mrs. murphy mysteries (paperback)) | rita mae brown,0.0242291028107435
"pawn of prophecy (the belgariad, book 1) | david eddings",-0.5354213624770352
peace like a river | leif enger,-0.3519116460716433
pen pals | olivia goldsmith,-0.02226789637075584
people of darkness (jim chee novels) | tony hillerman,-0.2074616189586816
"people of the river (the first north americans series, book 4) | w. michael gear",-0.21660334984530535
"people of the sea (the first north americans series, book 5) | w. michael gear",-0.07919280486550935
perfume: the story of a murderer (vintage international) | patrick suskind,-0.32637068373068406
persepolis : the story of a childhood (alex awards (awards)) | marjane satrapi,-0.0732200614872899
personal history | katharine graham,-0.029267931048053673
personal injuries | scott turow,0.06739751580866067
pet sematary | stephen king,0.09013746625851699
petals on the river | kathleen e. woodiwiss,0.13004706977291416
pierced by a sword | bud macfarlane jr.,-0.6717669749744145
pigs in heaven | barbara kingsolver,-0.2917152953972681
plain jane | fern michaels,-0.04741852000637048
plainsong (vintage contemporaries) | kent haruf,-0.2227102123688996
plainsong | kent haruf,-0.398749455736514
playing for the ashes | elizabeth george,0.09680027670389103
plum island | nelson demille,-0.19588650655522644
point of origin | patricia daniels cornwell,-0.04309730294657394
poisonwood bible edition uk | barbara kingsolver,0.041265622416851826
poland | james a. michener,0.28711472373708063
polar star | martin cruz smith,0.18082072897003987
politically correct bedtime stories: modern tales for our life and times | james finn garner,0.12736033350514273
pop goes the weasel | james patterson,-0.22212511545524838
pope joan (ballantine reader's circle) | donna woolfolk cross,-0.14150913756279282
possessing the secret of joy | alice walker,-0.15804201616160599
possession : a romance | a.s. byatt,-0.0818089681491352
postcards | annie proulx,0.23760308296477203
postmortem (kay scarpetta mysteries (paperback)) | patricia cornwell,-0.20283679052729894
postmortem | patricia daniels cornwell,-0.02089425740002712
pot shot | robert b. parker,-0.5158994985331661
practical magic | alice hoffman,-0.017839861122599582
prayers for the dead : a peter decker/rina lazarus novel (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,0.11588133698261475
prehistory of the far side | gary larson,-0.0377035043780816
prelude to foundation (foundation novels (paperback)) | isaac asimov,-0.13346881446798453
"preludes and nocturnes (sandman, book 1) | neil gaiman",-0.6743292698729648
"prentice alvin (tales of alvin maker, book 3) | orson scott card",0.041620135222886295
pretend you don't see her | mary higgins clark,-0.11134418615701393
prey | michael crichton,-0.6772509901922332
prey: a novel | michael crichton,-0.42516456146573883
pride and prejudice (penguin popular classics) | jane austen,-0.3881733622052701
"pride and prejudice (the penguin english library, el 72) | jane austen",-0.4096607335902125
pride and prejudice | jane austen,-0.504843775906683
primal fear | william diehl,0.22552872080521066
primary colors: a novel of politics | anonymous,0.268130184112508
prime cut | diane mott davidson,-0.10199016387646184
prince caspian (rack) : the return to narnia (narnia) | c. s. lewis,-0.35761916271638716
prince caspian | c. s. lewis,0.29937569694092014
prodigal summer | barbara kingsolver,-0.12428125123948962
prodigal summer: a novel | barbara kingsolver,-0.4689642786824153
promises | belva plain,-0.4814677571881455
quentins | maeve binchy,-0.21276710609868085
rainbow six | tom clancy,-0.31770833921816877
raise the titanic (clive cussler) | clive cussler,0.04748520473982843
ralph's party | lisa jewell,-0.055755010633386275
rama ii: the sequel to rendezvous with rama | arthur c. clarke,-0.1820567968153365
rama revealed (bantam spectra book) | arthur c. clarke,-0.6261959569865843
ramona the pest (ramona quimby (paperback)) | beverly cleary,0.12775674815968746
raven (orphans) | v.c. andrews,0.3776016663217518
reader | bernhard schlink,-0.5676326294237638
reading lolita in tehran: a memoir in books | azar nafisi,0.09729292684581821
reap the wind | iris johansen,-0.3335581247804432
reasonable doubt | philip friedman,0.49826399187839293
rebecca | daphne du maurier,-0.11484501841584573
red dragon | thomas harris,-0.26024502397393134
red dwarf | grant naylor,0.0863705196488364
red mars (mars trilogy) | kim stanley robinson,-0.331781722276958
red rabbit | tom clancy,-0.5414165231612958
red storm rising | tom clancy,0.1389765243357279
"redwall (redwall, book 1) | brian jacques",-0.22023983482203638
remember me | mary higgins clark,0.03471882874922883
remembrance | danielle steel,0.23551690660538527
rendezvous with rama | arthur c. clarke,-0.3483768366580307
reservation blues | sherman alexie,-0.08470503368658476
resistance : a novel | anita shreve,-0.28215624049128907
restaurant at the end of the universe | douglas adams,0.07873428329865495
revenge of the middle-aged woman | elizabeth buchan,-0.057709975447525895
riptide | catherine coulter,0.023357391102833056
riptide | douglas preston,-0.28736110584858104
rising sun | michael crichton,-0.009734171848515577
river god | wilbur a. smith,-0.24050956175858468
"river, cross my heart | breena clarke",0.11025135670332602
"road less traveled : a new psychology of love, traditional values, and spritual growth (touchstone books (paperback)) | m. scott peck",-0.12539318125544333
road to wellville | t. coraghessan boyle,0.20531180736078425
"roll of thunder, hear my cry | mildred d. taylor",0.36556109203762605
rosencrantz &amp; guildenstern are dead | tom stoppard,-0.7981507017419636
roses are red (alex cross novels) | james patterson,-0.19743107546346916
roses are red | james patterson,-0.07211305116769279
rough justice | lisa scottoline,-0.010423493045520394
round ireland with a fridge | tony hawks,0.14407573191344025
rules of prey | john sandford,-0.05191867125132323
running with scissors | augusten burroughs,-0.2586926598565729
running with scissors: a memoir | augusten burroughs,-0.26387915319812383
sabine's notebook: in which the extraordinary correspondence of griffin &amp; sabine continues | nick bantock,0.10258885560691679
sabriel (the abhorsen trilogy) | garth nix,-0.5386354853457843
sacrament | clive barker,-0.5766953769261476
sacred and profane (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,-0.17965084063785222
sacred clowns (joe leaphorn/jim chee novels) | tony hillerman,0.2608452251374016
sahara | clive cussler,0.24114513683937625
saint maybe | anne tyler,0.013433958503847753
sanctuary (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,0.015010363028044397
santa steps out | robert devereaux,0.3664405453524726
sarum: the novel of england | edward rutherford,-0.19543262109232895
savage thunder | johanna lindsey,-0.29599982614029857
save karyn : one shopaholic's journey to debt and back | karyn bosnak,-0.12115114212526584
saving faith | david baldacci,-0.01372009376735108
scarlet feather | maeve binchy,-0.1761073004455314
scarlet letter | nathaniel hawthorne,0.08618991255447904
"scarlett : the sequel to margaret mitchell's ""gone with the wind"" | alexandra ripley",0.06953727633415142
schindler's list | thomas keneally,0.3639989922035003
sea swept (quinn brothers (paperback)) | nora roberts,-0.15251652648299469
seabiscuit | laura hillenbrand,-0.09218705108523285
seabiscuit: an american legend | laura hillenbrand,-0.5140549920875368
season of the machete | james patterson,0.05059777967109976
secret fire | johanna lindsey,-0.28018891393150436
secret history | donna tartt,0.08749334683579488
secrets | danielle steel,0.08245683361918278
seduction in death | j. d. robb,-0.19594386230933536
see jane date | melissa senate,0.24776179086249162
seinlanguage | jerry seinfeld,-0.14031507764666395
seize the night | dean koontz,0.10797802575322205
selected poems (dover thrift edition) | emily dickinson,0.40801418715501925
separation of power | vince flynn,-0.557895168714843
